datetime,CFFEX.IF1904.open,CFFEX.IF1904.high,CFFEX.IF1904.low,CFFEX.IF1904.close,CFFEX.IF1904.volume,CFFEX.IF1904.open_oi,CFFEX.IF1904.close_oi
2019-03-18 11:26:00.000000000,3815.6,3815.6,3810.4,3811.2,262,56761,56785
2019-03-18 11:27:00.000000000,3811.2,3815.2,3810.0,3813.8,249,56785,56807
2019-03-18 11:28:00.000000000,3813.8,3817.6,3812.6,3816.8,351,56807,56873
2019-03-18 11:29:00.000000000,3816.8,3817.8,3813.6,3816.2,343,56873,56891
2019-03-18 13:00:00.000000000,3817.2,3817.2,3811.6,3813.2,474,56891,56960
2019-03-18 13:01:00.000000000,3813.2,3815.8,3811.4,3811.6,248,56960,57009
2019-03-18 13:02:00.000000000,3811.6,3814.0,3811.6,3813.2,128,57009,57039
2019-03-18 13:03:00.000000000,3813.2,3817.6,3813.0,3816.6,164,57039,57056
2019-03-18 13:04:00.000000000,3816.6,3817.8,3811.6,3812.0,243,57056,57098
2019-03-18 13:05:00.000000000,3812.0,3815.6,3812.0,3814.6,131,57098,57140
2019-03-18 13:06:00.000000000,3814.6,3816.4,3813.6,3814.2,132,57140,57151
2019-03-18 13:07:00.000000000,3814.2,3815.2,3812.4,3812.6,81,57151,57168
2019-03-18 13:08:00.000000000,3812.6,3813.4,3804.8,3806.2,343,57168,57203
2019-03-18 13:09:00.000000000,3806.2,3806.6,3800.0,3800.2,474,57203,57218
2019-03-18 13:10:00.000000000,3800.2,3803.2,3799.4,3800.0,379,57218,57280
2019-03-18 13:11:00.000000000,3800.0,3803.6,3799.0,3800.6,316,57280,57326
2019-03-18 13:12:00.000000000,3800.6,3803.8,3800.6,3802.2,212,57326,57357
2019-03-18 13:13:00.000000000,3802.2,3807.6,3802.2,3805.6,299,57357,57394
2019-03-18 13:14:00.000000000,3805.6,3808.2,3804.6,3807.2,143,57394,57405
2019-03-18 13:15:00.000000000,3807.2,3811.0,3806.0,3808.8,193,57405,57427
2019-03-18 13:16:00.000000000,3808.8,3809.4,3806.2,3806.2,80,57427,57435
2019-03-18 13:17:00.000000000,3806.2,3809.8,3806.2,3807.0,105,57435,57440
2019-03-18 13:18:00.000000000,3807.0,3810.6,3807.0,3808.4,154,57440,57461
2019-03-18 13:19:00.000000000,3808.4,3808.8,3803.8,3806.4,173,57461,57479
2019-03-18 13:20:00.000000000,3806.4,3812.0,3806.0,3809.8,227,57479,57506
2019-03-18 13:21:00.000000000,3809.8,3812.2,3809.8,3812.2,145,57506,57533
2019-03-18 13:22:00.000000000,3812.2,3813.4,3811.0,3813.2,218,57533,57545
2019-03-18 13:23:00.000000000,3813.2,3816.2,3811.6,3815.0,238,57545,57601
2019-03-18 13:24:00.000000000,3815.0,3815.0,3810.0,3812.0,161,57601,57649
2019-03-18 13:25:00.000000000,3812.0,3813.8,3811.0,3813.8,107,57649,57665
2019-03-18 13:26:00.000000000,3813.8,3816.8,3812.0,3815.8,310,57665,57717
2019-03-18 13:27:00.000000000,3815.8,3816.2,3813.2,3814.2,176,57717,57736
2019-03-18 13:28:00.000000000,3814.2,3814.2,3809.0,3810.2,241,57736,57795
2019-03-18 13:29:00.000000000,3810.2,3814.4,3810.0,3812.8,174,57795,57840
2019-03-18 13:30:00.000000000,3812.8,3819.0,3812.8,3817.6,417,57840,57925
2019-03-18 13:31:00.000000000,3817.6,3817.8,3813.8,3815.4,246,57925,57969
2019-03-18 13:32:00.000000000,3815.4,3815.4,3804.2,3806.8,631,57969,57974
2019-03-18 13:33:00.000000000,3806.8,3808.2,3805.0,3806.2,232,57974,58029
2019-03-18 13:34:00.000000000,3806.2,3808.0,3804.0,3804.6,317,58029,58060
2019-03-18 13:35:00.000000000,3804.6,3811.4,3804.6,3809.6,244,58060,58092
2019-03-18 13:36:00.000000000,3809.6,3811.4,3808.2,3808.2,151,58092,58130
2019-03-18 13:37:00.000000000,3808.2,3810.8,3806.0,3806.8,191,58130,58189
2019-03-18 13:38:00.000000000,3806.8,3810.4,3806.6,3808.8,125,58189,58210
2019-03-18 13:39:00.000000000,3808.8,3808.8,3803.8,3803.8,258,58210,58277
2019-03-18 13:40:00.000000000,3803.8,3809.8,3803.8,3808.4,213,58277,58338
2019-03-18 13:41:00.000000000,3808.4,3809.4,3804.6,3807.0,167,58338,58379
2019-03-18 13:42:00.000000000,3807.0,3809.0,3803.8,3803.8,175,58379,58414
2019-03-18 13:43:00.000000000,3803.8,3807.6,3800.4,3803.8,385,58414,58504
2019-03-18 13:44:00.000000000,3803.8,3811.6,3803.8,3811.6,291,58504,58572
2019-03-18 13:45:00.000000000,3811.6,3816.0,3809.0,3815.0,495,58572,58735
2019-03-18 13:46:00.000000000,3815.0,3815.8,3812.0,3812.0,237,58735,58803
2019-03-18 13:47:00.000000000,3812.0,3815.6,3811.4,3814.0,183,58803,58866
2019-03-18 13:48:00.000000000,3814.0,3815.8,3813.0,3815.0,111,58866,58913
2019-03-18 13:49:00.000000000,3815.0,3817.6,3812.2,3816.8,278,58913,58976
2019-03-18 13:50:00.000000000,3816.8,3817.2,3813.0,3815.8,165,58976,59052
2019-03-18 13:51:00.000000000,3815.8,3817.4,3813.8,3816.8,158,59052,59114
2019-03-18 13:52:00.000000000,3816.8,3818.8,3814.6,3818.2,359,59114,59180
2019-03-18 13:53:00.000000000,3818.2,3819.8,3816.6,3819.8,336,59180,59277
2019-03-18 13:54:00.000000000,3819.8,3823.2,3819.2,3822.6,576,59277,59341
2019-03-18 13:55:00.000000000,3822.6,3824.8,3821.8,3822.0,355,59341,59409
2019-03-18 13:56:00.000000000,3822.0,3823.4,3820.6,3821.6,215,59409,59430
2019-03-18 13:57:00.000000000,3821.6,3825.0,3821.0,3825.0,193,59430,59464
2019-03-18 13:58:00.000000000,3825.0,3825.0,3821.0,3821.2,253,59464,59491
2019-03-18 13:59:00.000000000,3821.2,3824.0,3821.2,3823.0,201,59491,59548
2019-03-18 14:00:00.000000000,3823.0,3825.8,3822.4,3825.4,288,59548,59615
2019-03-18 14:01:00.000000000,3825.4,3825.4,3817.6,3819.2,380,59615,59666
2019-03-18 14:02:00.000000000,3819.2,3826.6,3819.2,3826.0,250,59666,59699
2019-03-18 14:03:00.000000000,3826.0,3831.6,3825.6,3831.4,596,59699,59734
2019-03-18 14:04:00.000000000,3831.4,3835.2,3829.0,3835.2,570,59734,59811
2019-03-18 14:05:00.000000000,3835.2,3838.0,3832.4,3835.2,561,59811,59862
2019-03-18 14:06:00.000000000,3835.2,3839.8,3834.8,3839.0,411,59862,59904
2019-03-18 14:07:00.000000000,3839.0,3839.4,3836.2,3837.8,329,59904,59987
2019-03-18 14:08:00.000000000,3837.8,3841.6,3837.2,3841.4,397,59987,60047
2019-03-18 14:09:00.000000000,3841.4,3843.4,3840.4,3841.2,510,60047,60188
2019-03-18 14:10:00.000000000,3841.2,3842.6,3837.4,3842.0,326,60188,60236
2019-03-18 14:11:00.000000000,3842.0,3846.6,3841.2,3845.0,635,60236,60415
2019-03-18 14:12:00.000000000,3845.0,3846.0,3841.4,3842.8,289,60415,60451
2019-03-18 14:13:00.000000000,3842.8,3849.6,3842.2,3848.0,633,60451,60589
2019-03-18 14:14:00.000000000,3848.0,3848.0,3844.2,3848.0,270,60589,60651
2019-03-18 14:15:00.000000000,3848.0,3848.8,3843.0,3843.8,342,60651,60736
2019-03-18 14:16:00.000000000,3843.8,3843.8,3839.2,3840.4,365,60736,60778
2019-03-18 14:17:00.000000000,3840.4,3842.4,3839.6,3842.4,264,60778,60807
2019-03-18 14:18:00.000000000,3842.4,3843.8,3840.2,3843.8,195,60807,60878
2019-03-18 14:19:00.000000000,3843.8,3851.6,3842.8,3849.0,744,60878,61085
2019-03-18 14:20:00.000000000,3849.0,3851.0,3847.0,3848.0,314,61085,61174
2019-03-18 14:21:00.000000000,3848.0,3850.6,3847.2,3848.4,295,61174,61288
2019-03-18 14:22:00.000000000,3848.4,3848.4,3843.2,3845.8,264,61288,61356
2019-03-18 14:23:00.000000000,3845.8,3851.4,3845.8,3851.0,419,61356,61516
2019-03-18 14:24:00.000000000,3851.0,3854.4,3848.8,3854.4,295,61516,61637
2019-03-18 14:25:00.000000000,3854.4,3860.0,3853.8,3860.0,710,61637,61834
2019-03-18 14:26:00.000000000,3860.0,3862.0,3857.0,3858.8,501,61834,61999
2019-03-18 14:27:00.000000000,3858.8,3859.0,3854.4,3856.0,349,61999,62159
2019-03-18 14:28:00.000000000,3856.0,3865.0,3855.6,3862.2,559,62159,62402
2019-03-18 14:29:00.000000000,3862.2,3862.2,3856.4,3858.2,339,62402,62540
2019-03-18 14:30:00.000000000,3858.2,3860.4,3856.6,3857.6,250,62540,62669
2019-03-18 14:31:00.000000000,3857.6,3862.0,3857.0,3861.8,218,62669,62740
2019-03-18 14:32:00.000000000,3861.8,3867.4,3861.4,3867.0,604,62740,62941
2019-03-18 14:33:00.000000000,3867.0,3867.2,3861.4,3863.0,375,62941,63035
2019-03-18 14:34:00.000000000,3863.0,3864.4,3860.2,3864.2,237,63035,63122
2019-03-18 14:35:00.000000000,3864.2,3865.4,3858.6,3861.0,375,63122,63229
2019-03-18 14:36:00.000000000,3861.0,3863.6,3861.0,3861.8,208,63229,63306
2019-03-18 14:37:00.000000000,3861.8,3862.4,3857.2,3859.2,310,63306,63423
2019-03-18 14:38:00.000000000,3859.2,3861.0,3858.0,3858.2,266,63423,63547
2019-03-18 14:39:00.000000000,3858.2,3862.8,3857.4,3862.8,490,63547,63755
2019-03-18 14:40:00.000000000,3862.8,3863.8,3858.2,3858.2,317,63755,63893
2019-03-18 14:41:00.000000000,3858.2,3861.6,3858.0,3860.0,246,63893,63961
2019-03-18 14:42:00.000000000,3860.0,3861.0,3853.0,3854.2,446,63961,64098
2019-03-18 14:43:00.000000000,3854.2,3858.4,3854.0,3855.4,367,64098,64240
2019-03-18 14:44:00.000000000,3855.4,3860.0,3854.0,3859.0,511,64240,64465
2019-03-18 14:45:00.000000000,3859.0,3862.2,3858.2,3862.2,410,64465,64656
2019-03-18 14:46:00.000000000,3862.2,3863.0,3859.6,3861.2,462,64656,64892
2019-03-18 14:47:00.000000000,3861.2,3862.0,3859.6,3860.6,236,64892,64980
2019-03-18 14:48:00.000000000,3860.6,3866.6,3860.4,3866.0,454,64980,65127
2019-03-18 14:49:00.000000000,3866.0,3868.0,3864.8,3865.6,496,65127,65235
2019-03-18 14:50:00.000000000,3865.6,3865.6,3861.4,3862.8,353,65235,65344
2019-03-18 14:51:00.000000000,3862.8,3864.6,3862.0,3863.8,297,65344,65425
2019-03-18 14:52:00.000000000,3863.8,3866.2,3863.0,3863.0,358,65425,65576
2019-03-18 14:53:00.000000000,3863.0,3863.0,3860.2,3860.2,376,65576,65755
2019-03-18 14:54:00.000000000,3860.2,3862.8,3860.0,3862.6,360,65755,65948
2019-03-18 14:55:00.000000000,3862.6,3862.6,3860.8,3862.0,381,65948,66114
2019-03-18 14:56:00.000000000,3862.0,3866.2,3861.2,3865.6,463,66114,66306
2019-03-18 14:57:00.000000000,3865.6,3871.4,3864.6,3868.6,827,66306,66706
2019-03-18 14:58:00.000000000,3868.6,3871.4,3865.0,3865.6,704,66706,67065
2019-03-18 14:59:00.000000000,3865.6,3869.0,3864.8,3868.2,873,67065,67354
2019-03-19 09:30:00.000000000,3868.6,3871.0,3864.6,3867.0,1236,67354,66678
2019-03-19 09:31:00.000000000,3867.0,3874.8,3866.0,3873.4,999,66678,66251
2019-03-19 09:32:00.000000000,3873.4,3875.0,3870.0,3874.6,769,66251,65790
2019-03-19 09:33:00.000000000,3874.6,3877.2,3871.4,3872.0,904,65790,65404
2019-03-19 09:34:00.000000000,3872.0,3872.0,3868.0,3868.4,697,65404,65016
2019-03-19 09:35:00.000000000,3868.4,3873.0,3867.8,3872.0,550,65016,64737
2019-03-19 09:36:00.000000000,3872.0,3876.8,3872.0,3875.8,507,64737,64578
2019-03-19 09:37:00.000000000,3875.8,3875.8,3871.0,3872.6,381,64578,64434
2019-03-19 09:38:00.000000000,3872.6,3877.6,3871.6,3872.6,412,64434,64263
2019-03-19 09:39:00.000000000,3872.6,3873.6,3868.4,3869.4,455,64263,64077
2019-03-19 09:40:00.000000000,3869.4,3869.4,3861.8,3862.6,699,64077,63751
2019-03-19 09:41:00.000000000,3862.6,3867.0,3861.8,3865.6,443,63751,63595
2019-03-19 09:42:00.000000000,3865.6,3871.0,3865.6,3867.4,441,63595,63415
2019-03-19 09:43:00.000000000,3867.4,3869.8,3866.2,3867.6,283,63415,63311
2019-03-19 09:44:00.000000000,3867.6,3869.4,3864.4,3866.4,442,63311,63160
2019-03-19 09:45:00.000000000,3866.4,3870.2,3864.8,3868.8,482,63160,63053
2019-03-19 09:46:00.000000000,3868.8,3872.8,3864.8,3872.8,385,63053,62937
2019-03-19 09:47:00.000000000,3872.8,3872.8,3868.2,3868.6,445,62937,62731
2019-03-19 09:48:00.000000000,3868.6,3869.6,3865.0,3865.6,387,62731,62556
2019-03-19 09:49:00.000000000,3865.6,3866.8,3864.8,3865.8,321,62556,62483
2019-03-19 09:50:00.000000000,3865.8,3869.0,3863.0,3867.6,367,62483,62373
2019-03-19 09:51:00.000000000,3867.6,3869.4,3865.6,3868.4,289,62373,62266
2019-03-19 09:52:00.000000000,3868.4,3870.6,3866.6,3868.4,325,62266,62206
2019-03-19 09:53:00.000000000,3868.4,3868.6,3858.8,3859.2,867,62206,61844
2019-03-19 09:54:00.000000000,3859.2,3861.2,3857.6,3858.4,558,61844,61707
2019-03-19 09:55:00.000000000,3858.4,3860.4,3856.2,3859.2,570,61707,61587
2019-03-19 09:56:00.000000000,3859.2,3861.2,3858.0,3859.2,450,61587,61501
2019-03-19 09:57:00.000000000,3859.2,3859.6,3855.6,3856.8,497,61501,61408
2019-03-19 09:58:00.000000000,3856.8,3859.6,3856.2,3858.6,326,61408,61362
2019-03-19 09:59:00.000000000,3858.6,3859.6,3850.4,3851.2,782,61362,61247
2019-03-19 10:00:00.000000000,3851.2,3853.0,3849.6,3850.0,782,61247,61030
2019-03-19 10:01:00.000000000,3850.0,3859.2,3849.8,3859.0,646,61030,60901
2019-03-19 10:02:00.000000000,3859.0,3861.8,3857.4,3860.6,480,60901,60774
2019-03-19 10:03:00.000000000,3860.6,3860.8,3857.2,3859.4,241,60774,60708
2019-03-19 10:04:00.000000000,3859.4,3859.4,3856.6,3857.8,190,60708,60668
2019-03-19 10:05:00.000000000,3857.8,3860.2,3856.6,3858.4,214,60668,60627
2019-03-19 10:06:00.000000000,3858.4,3858.8,3855.6,3855.6,224,60627,60613
2019-03-19 10:07:00.000000000,3855.6,3860.2,3855.6,3858.6,185,60613,60576
2019-03-19 10:08:00.000000000,3858.6,3860.6,3858.6,3860.4,264,60576,60571
2019-03-19 10:09:00.000000000,3860.4,3862.4,3857.2,3858.4,310,60571,60520
2019-03-19 10:10:00.000000000,3858.4,3861.2,3858.0,3860.4,210,60520,60443
2019-03-19 10:11:00.000000000,3860.4,3861.6,3855.6,3856.2,272,60443,60394
2019-03-19 10:12:00.000000000,3856.2,3856.4,3849.6,3850.6,548,60394,60214
2019-03-19 10:13:00.000000000,3850.6,3853.6,3850.4,3851.6,185,60214,60180
2019-03-19 10:14:00.000000000,3851.6,3854.6,3850.4,3853.2,232,60180,60151
2019-03-19 10:15:00.000000000,3853.2,3854.0,3847.8,3850.2,497,60151,60047
2019-03-19 10:16:00.000000000,3850.2,3853.4,3849.8,3850.2,237,60047,59993
2019-03-19 10:17:00.000000000,3850.2,3854.0,3850.0,3853.8,247,59993,59948
2019-03-19 10:18:00.000000000,3853.8,3857.2,3852.0,3857.0,283,59948,59905
2019-03-19 10:19:00.000000000,3857.0,3860.0,3856.4,3858.6,318,59905,59855
2019-03-19 10:20:00.000000000,3858.6,3860.0,3857.4,3859.4,262,59855,59842
2019-03-19 10:21:00.000000000,3859.4,3859.4,3857.0,3857.8,173,59842,59782
2019-03-19 10:22:00.000000000,3857.8,3858.8,3856.8,3857.2,185,59782,59771
2019-03-19 10:23:00.000000000,3857.2,3859.2,3857.2,3858.0,139,59771,59728
2019-03-19 10:24:00.000000000,3858.0,3860.0,3858.0,3859.4,152,59728,59672
2019-03-19 10:25:00.000000000,3859.4,3860.2,3857.4,3858.0,299,59672,59641
2019-03-19 10:26:00.000000000,3858.0,3858.0,3854.0,3856.0,252,59641,59606
2019-03-19 10:27:00.000000000,3856.0,3859.8,3855.8,3856.2,193,59606,59586
2019-03-19 10:28:00.000000000,3856.2,3858.6,3854.6,3857.6,196,59586,59602
2019-03-19 10:29:00.000000000,3857.6,3866.4,3857.2,3864.6,674,59602,59430
2019-03-19 10:30:00.000000000,3864.6,3865.0,3860.8,3863.2,388,59430,59381
2019-03-19 10:31:00.000000000,3863.2,3863.4,3852.4,3852.4,511,59381,59249
2019-03-19 10:32:00.000000000,3852.4,3854.4,3849.6,3852.4,643,59249,59156
2019-03-19 10:33:00.000000000,3852.4,3853.0,3849.0,3849.8,366,59156,59134
2019-03-19 10:34:00.000000000,3849.8,3851.2,3847.0,3848.8,409,59134,59019
2019-03-19 10:35:00.000000000,3848.8,3851.8,3848.4,3851.2,257,59019,58977
2019-03-19 10:36:00.000000000,3851.2,3851.2,3847.8,3850.6,262,58977,58879
2019-03-19 10:37:00.000000000,3850.6,3851.0,3845.6,3845.8,451,58879,58784
2019-03-19 10:38:00.000000000,3845.8,3847.6,3843.0,3843.0,607,58784,58605
2019-03-19 10:39:00.000000000,3843.0,3846.2,3843.0,3845.8,357,58605,58553
2019-03-19 10:40:00.000000000,3845.8,3847.6,3843.8,3847.0,345,58553,58512
2019-03-19 10:41:00.000000000,3847.0,3848.4,3845.6,3847.4,170,58512,58505
2019-03-19 10:42:00.000000000,3847.4,3847.6,3845.8,3847.0,133,58505,58498
2019-03-19 10:43:00.000000000,3847.0,3847.4,3844.4,3847.4,150,58498,58475
2019-03-19 10:44:00.000000000,3847.4,3849.4,3845.0,3845.4,246,58475,58424
2019-03-19 10:45:00.000000000,3845.4,3845.8,3836.8,3838.0,896,58424,58290
2019-03-19 10:46:00.000000000,3838.0,3840.4,3836.6,3840.4,550,58290,58161
2019-03-19 10:47:00.000000000,3840.4,3842.4,3839.0,3841.2,287,58161,58095
2019-03-19 10:48:00.000000000,3841.2,3849.2,3841.2,3848.0,477,58095,58078
2019-03-19 10:49:00.000000000,3848.0,3849.8,3846.6,3848.4,311,58078,58081
2019-03-19 10:50:00.000000000,3848.4,3848.4,3846.4,3847.4,166,58081,58055
2019-03-19 10:51:00.000000000,3847.4,3848.6,3845.2,3846.8,175,58055,58060
2019-03-19 10:52:00.000000000,3846.8,3848.4,3843.4,3844.8,203,58060,58043
2019-03-19 10:53:00.000000000,3844.8,3848.0,3844.8,3845.4,162,58043,58069
2019-03-19 10:54:00.000000000,3845.4,3849.2,3845.4,3848.4,223,58069,58082
2019-03-19 10:55:00.000000000,3848.4,3848.8,3844.4,3846.0,207,58082,58113
2019-03-19 10:56:00.000000000,3846.0,3847.8,3843.2,3847.8,160,58113,58126
2019-03-19 10:57:00.000000000,3847.8,3848.4,3844.8,3847.2,209,58126,58142
2019-03-19 10:58:00.000000000,3847.2,3851.8,3845.6,3851.4,426,58142,58098
2019-03-19 10:59:00.000000000,3851.4,3852.0,3847.6,3850.0,314,58098,58088
2019-03-19 11:00:00.000000000,3850.0,3850.0,3843.2,3843.6,416,58088,57990
2019-03-19 11:01:00.000000000,3843.6,3847.6,3842.4,3847.4,267,57990,57963
2019-03-19 11:02:00.000000000,3847.4,3848.4,3845.0,3846.8,130,57963,57973
2019-03-19 11:03:00.000000000,3846.8,3849.6,3845.6,3849.0,169,57973,57977
2019-03-19 11:04:00.000000000,3849.0,3856.6,3848.8,3855.4,634,57977,57949
2019-03-19 11:05:00.000000000,3855.4,3857.0,3852.8,3852.8,418,57949,57984
2019-03-19 11:06:00.000000000,3852.8,3854.8,3852.2,3854.8,226,57984,57982
2019-03-19 11:07:00.000000000,3854.8,3855.6,3852.8,3853.4,184,57982,57992
2019-03-19 11:08:00.000000000,3853.4,3854.8,3852.2,3853.0,152,57992,58025
2019-03-19 11:09:00.000000000,3853.0,3853.0,3848.2,3849.0,296,58025,57997
2019-03-19 11:10:00.000000000,3849.0,3849.0,3846.2,3847.8,177,57997,57977
2019-03-19 11:11:00.000000000,3847.8,3850.6,3846.6,3848.2,156,57977,58002
2019-03-19 11:12:00.000000000,3848.2,3849.8,3847.2,3848.0,112,58002,58013
2019-03-19 11:13:00.000000000,3848.0,3848.0,3841.4,3842.6,494,58013,57936
2019-03-19 11:14:00.000000000,3842.6,3843.8,3840.4,3843.8,395,57936,57969
2019-03-19 11:15:00.000000000,3843.8,3845.0,3842.6,3843.6,149,57969,57965
2019-03-19 11:16:00.000000000,3843.6,3845.6,3843.4,3844.0,85,57965,57961
2019-03-19 11:17:00.000000000,3844.0,3848.4,3844.0,3847.0,171,57961,57945
2019-03-19 11:18:00.000000000,3847.0,3848.0,3845.6,3847.6,78,57945,57969
2019-03-19 11:19:00.000000000,3847.6,3847.6,3844.6,3844.8,99,57969,57978
2019-03-19 11:20:00.000000000,3844.8,3850.8,3844.6,3850.8,204,57978,58016
2019-03-19 11:21:00.000000000,3850.8,3850.8,3847.6,3849.4,157,58016,58043
2019-03-19 11:22:00.000000000,3849.4,3849.6,3844.2,3845.6,126,58043,58048
2019-03-19 11:23:00.000000000,3845.6,3849.0,3844.2,3847.2,112,58048,58081
2019-03-19 11:24:00.000000000,3847.2,3848.8,3843.2,3847.2,165,58081,58103
2019-03-19 11:25:00.000000000,3847.2,3849.4,3846.0,3846.6,103,58103,58110
2019-03-19 11:26:00.000000000,3846.6,3847.4,3842.6,3844.0,179,58110,58138
2019-03-19 11:27:00.000000000,3844.0,3845.4,3843.8,3843.8,93,58138,58126
2019-03-19 11:28:00.000000000,3843.8,3845.6,3843.2,3844.2,108,58126,58125
2019-03-19 11:29:00.000000000,3844.2,3847.8,3843.6,3846.0,175,58125,58121
2019-03-19 13:00:00.000000000,3844.8,3846.6,3842.0,3844.4,186,58121,58144
2019-03-19 13:01:00.000000000,3844.4,3845.0,3842.4,3843.0,154,58144,58144
2019-03-19 13:02:00.000000000,3843.0,3848.0,3842.6,3845.2,213,58144,58156
2019-03-19 13:03:00.000000000,3845.2,3845.2,3840.0,3841.0,262,58156,58177
2019-03-19 13:04:00.000000000,3841.0,3842.0,3839.0,3840.0,275,58177,58215
2019-03-19 13:05:00.000000000,3840.0,3841.0,3838.4,3839.4,230,58215,58215
2019-03-19 13:06:00.000000000,3839.4,3840.8,3839.0,3840.8,123,58215,58196
2019-03-19 13:07:00.000000000,3840.8,3840.8,3837.2,3838.4,204,58196,58205
2019-03-19 13:08:00.000000000,3838.4,3840.2,3837.8,3840.2,167,58205,58219
2019-03-19 13:09:00.000000000,3840.2,3843.0,3839.6,3841.0,154,58219,58247
2019-03-19 13:10:00.000000000,3841.0,3845.6,3841.0,3845.6,243,58247,58290
2019-03-19 13:11:00.000000000,3845.6,3846.8,3844.4,3846.4,209,58290,58316
2019-03-19 13:12:00.000000000,3846.4,3847.2,3845.0,3847.0,161,58316,58330
2019-03-19 13:13:00.000000000,3847.0,3847.6,3844.8,3844.8,168,58330,58341
2019-03-19 13:14:00.000000000,3844.8,3849.6,3844.4,3848.2,199,58341,58342
2019-03-19 13:15:00.000000000,3848.2,3849.4,3846.2,3849.2,220,58342,58333
2019-03-19 13:16:00.000000000,3849.2,3849.4,3847.2,3847.8,141,58333,58351
2019-03-19 13:17:00.000000000,3847.8,3850.8,3847.4,3849.4,191,58351,58353
2019-03-19 13:18:00.000000000,3849.4,3849.8,3847.2,3848.0,121,58353,58337
2019-03-19 13:19:00.000000000,3848.0,3848.6,3846.8,3847.2,88,58337,58344
2019-03-19 13:20:00.000000000,3847.2,3849.0,3846.8,3848.0,85,58344,58336
2019-03-19 13:21:00.000000000,3848.0,3849.0,3847.6,3848.6,67,58336,58355
2019-03-19 13:22:00.000000000,3848.6,3851.0,3848.0,3850.0,194,58355,58385
2019-03-19 13:23:00.000000000,3850.0,3850.2,3847.2,3847.2,118,58385,58397
2019-03-19 13:24:00.000000000,3847.2,3849.2,3846.6,3848.4,98,58397,58425
2019-03-19 13:25:00.000000000,3848.4,3851.4,3848.2,3851.2,150,58425,58470
2019-03-19 13:26:00.000000000,3851.2,3852.8,3850.2,3852.4,299,58470,58543
2019-03-19 13:27:00.000000000,3852.4,3852.6,3851.0,3852.4,193,58543,58590
2019-03-19 13:28:00.000000000,3852.4,3852.4,3849.4,3850.8,215,58590,58641
2019-03-19 13:29:00.000000000,3850.8,3852.8,3849.8,3852.2,164,58641,58686
2019-03-19 13:30:00.000000000,3852.2,3852.2,3849.4,3849.4,217,58686,58741
2019-03-19 13:31:00.000000000,3849.4,3850.2,3847.4,3848.6,203,58741,58765
2019-03-19 13:32:00.000000000,3848.6,3849.8,3848.6,3849.0,55,58765,58779
2019-03-19 13:33:00.000000000,3849.0,3851.0,3848.0,3848.0,133,58779,58789
2019-03-19 13:34:00.000000000,3848.0,3852.0,3847.6,3848.2,116,58789,58798
2019-03-19 13:35:00.000000000,3848.2,3850.8,3847.8,3850.2,87,58798,58826
2019-03-19 13:36:00.000000000,3850.2,3853.2,3850.0,3850.4,170,58826,58845
2019-03-19 13:37:00.000000000,3850.4,3853.2,3849.6,3850.8,150,58845,58896
2019-03-19 13:38:00.000000000,3850.8,3853.8,3850.8,3853.6,128,58896,58935
2019-03-19 13:39:00.000000000,3853.6,3853.6,3845.4,3846.4,353,58935,59031
2019-03-19 13:40:00.000000000,3846.4,3846.4,3838.6,3839.0,718,59031,59173
2019-03-19 13:41:00.000000000,3839.0,3842.0,3838.8,3838.8,399,59173,59236
2019-03-19 13:42:00.000000000,3838.8,3840.0,3834.2,3835.0,780,59236,59260
2019-03-19 13:43:00.000000000,3835.0,3835.0,3831.2,3832.8,790,59260,59135
2019-03-19 13:44:00.000000000,3832.8,3835.6,3832.8,3834.0,365,59135,59116
2019-03-19 13:45:00.000000000,3834.0,3836.0,3832.2,3834.4,344,59116,59093
2019-03-19 13:46:00.000000000,3834.4,3837.0,3828.4,3830.0,861,59093,59121
2019-03-19 13:47:00.000000000,3830.0,3833.4,3827.8,3828.6,562,59121,59174
2019-03-19 13:48:00.000000000,3828.6,3831.2,3828.0,3830.6,335,59174,59173
2019-03-19 13:49:00.000000000,3830.6,3831.6,3829.8,3831.2,219,59173,59188
2019-03-19 13:50:00.000000000,3831.2,3835.0,3828.4,3834.2,388,59188,59237
2019-03-19 13:51:00.000000000,3834.2,3836.2,3834.0,3834.8,273,59237,59278
2019-03-19 13:52:00.000000000,3834.8,3834.8,3832.4,3834.0,175,59278,59287
2019-03-19 13:53:00.000000000,3834.0,3834.0,3829.6,3831.4,293,59287,59335
2019-03-19 13:54:00.000000000,3831.4,3835.0,3831.4,3834.0,198,59335,59400
2019-03-19 13:55:00.000000000,3834.0,3834.2,3831.0,3832.2,156,59400,59403
2019-03-19 13:56:00.000000000,3832.2,3833.4,3828.8,3831.2,380,59403,59388
2019-03-19 13:57:00.000000000,3831.2,3835.0,3831.0,3833.0,235,59388,59415
2019-03-19 13:58:00.000000000,3833.0,3833.0,3829.4,3831.4,258,59415,59458
2019-03-19 13:59:00.000000000,3831.4,3831.6,3825.0,3830.2,653,59458,59494
2019-03-19 14:00:00.000000000,3830.2,3842.8,3830.0,3839.6,776,59494,59675
2019-03-19 14:01:00.000000000,3839.6,3842.8,3838.0,3840.8,397,59675,59750
2019-03-19 14:02:00.000000000,3840.8,3841.6,3838.2,3839.0,197,59750,59814
2019-03-19 14:03:00.000000000,3839.0,3841.0,3837.8,3839.2,195,59814,59904
